TeamName,TeamID,Season,G,W,L,FGM,FGA,FG%,FGM3,FGA3,FG3%,FTM,FTA,FT%,OR,DR,Ast,TO,Stl,Blk,PF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
Bradley,1133,2016,31,4,27,587,1552,37.82216494845361,160,578,27.68166089965398,398,595,66.89075630252101,268,781,283,534,136,83,726,719,1633,182,528,565,851,286,810,388,358,240,96,624
Bradley,1133,2017,32,12,20,705,1669,42.24086279209107,208,589,35.31409168081494,475,701,67.76034236804566,290,837,361,481,190,116,655,755,1800,245,706,523,734,348,804,441,406,249,106,631
Bradley,1133,2018,32,19,13,736,1719,42.81559045956952,210,589,35.65365025466893,462,649,71.1864406779661,339,789,424,423,204,128,607,701,1718,238,715,449,611,322,744,420,429,199,85,611
Brown,1135,2014,27,14,13,670,1564,42.83887468030691,177,467,37.901498929336185,392,580,67.58620689655173,306,758,350,353,151,131,545,629,1580,147,490,428,606,300,695,319,315,171,119,511
Brown,1135,2015,29,11,18,629,1504,41.8218085106383,156,502,31.07569721115538,471,676,69.67455621301775,293,728,327,423,129,125,557,720,1665,177,509,420,607,322,691,365,322,226,130,597
Brown,1135,2016,27,7,20,673,1559,43.168697883258496,218,608,35.85526315789474,407,576,70.65972222222223,251,717,397,365,143,110,526,739,1669,217,593,417,608,326,728,395,311,210,95,529
Brown,1135,2017,28,11,17,677,1551,43.649258542875565,219,616,35.55194805194805,523,690,75.79710144927536,260,604,366,395,202,50,566,788,1551,214,572,431,606,255,699,426,427,194,123,618
Brown,1135,2018,26,10,16,663,1553,42.69156471345782,179,557,32.13644524236984,469,627,74.80063795853269,286,648,325,354,166,76,542,718,1499,197,532,422,600,237,687,354,371,178,120,534
Bryant,1136,2014,31,17,14,811,1731,46.85153090699018,194,585,33.162393162393165,453,643,70.45101088646967,300,758,403,382,196,89,547,799,1836,238,654,413,602,392,737,403,381,209,141,561
Bryant,1136,2015,31,16,15,709,1683,42.12715389185978,226,653,34.60949464012251,414,552,75.0,306,723,381,366,157,77,560,731,1711,192,609,446,615,341,731,384,333,201,111,519
Bryant,1136,2016,30,7,23,725,1730,41.907514450867055,187,584,32.02054794520548,299,466,64.16309012875537,288,722,404,412,169,81,574,816,1818,241,736,419,575,363,810,463,331,211,109,483
Bryant,1136,2017,31,11,20,808,1857,43.51103931071621,230,682,33.72434017595308,439,609,72.08538587848933,331,776,443,419,208,68,660,837,1849,230,685,513,692,342,804,417,392,193,116,580
Bryant,1136,2018,31,3,28,771,1881,40.98883572567783,259,755,34.3046357615894,368,522,70.49808429118774,312,688,417,401,190,43,601,921,1867,308,760,432,616,356,881,500,393,202,132,528
Bucknell,1137,2014,30,16,14,698,1627,42.90104486785495,196,502,39.04382470119522,385,516,74.6124031007752,287,780,357,321,138,49,500,697,1644,182,537,346,522,252,701,342,274,167,143,469
Bucknell,1137,2015,32,18,14,743,1692,43.91252955082742,211,551,38.294010889292196,487,692,70.3757225433526,305,744,405,356,131,86,597,767,1719,187,506,487,657,261,742,359,305,163,132,625
Bucknell,1137,2016,29,16,13,761,1663,45.76067348165965,211,586,36.00682593856655,528,737,71.64179104477611,303,753,446,399,188,91,626,726,1691,211,604,474,710,303,697,417,381,200,127,625
Bucknell,1137,2017,34,26,8,916,1903,48.13452443510247,277,734,37.73841961852861,480,707,67.89250353606789,293,878,497,451,244,130,630,830,1950,211,620,419,638,332,801,409,473,239,100,654
Bucknell,1137,2018,34,25,9,942,1995,47.21804511278196,269,784,34.31122448979592,606,844,71.80094786729858,318,935,492,429,191,151,632,880,2080,219,660,498,716,352,848,427,428,227,110,720
Buffalo,1138,2014,28,18,10,699,1575,44.38095238095238,183,543,33.70165745856354,471,658,71.580547112462,344,697,422,353,188,131,518,673,1590,152,496,394,577,319,635,340,366,193,79,561
Buffalo,1138,2015,32,23,9,817,1878,43.50372736954207,193,567,34.038800705467374,573,794,72.1662468513854,412,818,421,361,244,129,589,773,1832,230,697,409,618,358,774,381,436,197,108,673
Buffalo,1138,2016,33,19,14,852,1962,43.42507645259939,243,725,33.51724137931034,581,819,70.94017094017094,399,882,414,456,222,115,702,867,1987,245,713,527,737,354,841,442,425,191,107,681
Buffalo,1138,2017,30,15,15,811,1823,44.48710916072408,227,687,33.04221251819505,467,680,68.67647058823529,371,836,417,437,172,113,696,756,1798,222,632,524,771,346,747,383,387,194,103,593
Buffalo,1138,2018,33,25,8,1013,2138,47.380729653882135,318,855,37.19298245614035,451,648,69.59876543209876,397,885,553,409,205,143,698,852,1991,226,678,595,804,355,845,377,449,187,126,609
Butler,1139,2014,30,13,17,717,1698,42.226148409893995,171,544,31.433823529411764,420,640,65.625,330,704,328,302,178,78,513,753,1661,158,503,359,522,281,754,373,350,166,109,568
Butler,1139,2015,32,22,10,777,1771,43.873517786561266,184,514,35.797665369649806,488,718,67.96657381615599,390,785,368,364,204,94,564,701,1684,175,571,381,561,260,708,358,403,175,138,616
Butler,1139,2016,31,21,10,868,1864,46.566523605150216,220,569,38.66432337434095,542,741,73.14439946018894,354,775,445,317,210,104,617,764,1773,222,655,456,642,298,724,389,407,141,139,644
Butler,1139,2017,31,23,8,831,1740,47.758620689655174,237,652,36.34969325153374,466,630,73.96825396825396,272,721,409,315,193,87,587,737,1661,209,625,437,623,277,697,317,420,153,85,591
Butler,1139,2018,33,20,13,964,2041,47.231749142577165,270,759,35.573122529644266,413,536,77.05223880597015,304,818,462,369,222,97,602,831,1846,259,693,481,648,268,811,419,467,170,111,557
BYU,1140,2014,33,22,11,966,2063,46.82501211827436,171,458,37.33624454148472,676,982,68.83910386965377,439,917,516,379,235,100,646,891,2072,248,728,529,745,368,814,481,413,205,141,750
BYU,1140,2015,32,23,9,870,1890,46.03174603174603,263,684,38.45029239766082,616,800,77.0,382,827,520,370,228,92,657,813,1838,198,597,510,729,325,746,451,408,205,112,668
BYU,1140,2016,32,22,10,938,2049,45.77842850170815,287,752,38.16489361702128,498,720,69.16666666666667,388,919,520,372,211,134,605,813,1949,245,729,455,626,304,850,433,419,174,111,635
BYU,1140,2017,33,22,11,909,1991,45.65544952285284,219,636,34.43396226415094,615,840,73.21428571428571,347,1027,516,449,221,155,641,865,2101,263,815,427,662,341,855,457,407,226,101,700
BYU,1140,2018,34,24,10,885,1829,48.38709677419355,219,622,35.20900321543408,528,701,75.320970042796,232,874,520,393,218,128,572,848,1888,244,724,346,524,253,801,436,428,205,97,624
C Michigan,1141,2014,29,8,21,683,1619,42.186534898085235,230,728,31.593406593406595,422,601,70.21630615640599,299,575,329,318,199,33,535,770,1528,203,556,452,606,272,728,407,375,170,107,543
C Michigan,1141,2015,28,20,8,700,1532,45.69190600522193,279,749,37.249666221628836,418,575,72.69565217391305,270,629,372,277,186,64,499,672,1493,182,542,368,542,284,660,300,360,127,82,542
C Michigan,1141,2016,29,14,15,750,1723,43.52872896111433,279,792,35.22727272727273,387,528,73.29545454545455,281,706,382,266,137,72,552,761,1691,197,582,425,602,328,765,370,312,125,77,534
C Michigan,1141,2017,30,14,16,839,1989,42.18200100553042,379,1040,36.44230769230769,545,689,79.10014513788099,322,792,338,343,155,80,589,976,2076,267,760,477,676,409,884,446,357,174,104,603
C Michigan,1141,2018,30,16,14,751,1771,42.40542066629023,271,807,33.581164807930605,497,619,80.2907915993538,334,733,379,362,179,98,502,801,1806,249,741,354,501,341,739,399,387,173,112,568
Cal Poly SLO,1142,2014,30,11,19,652,1615,40.371517027863774,190,567,33.50970017636684,366,533,68.66791744840525,322,622,341,269,166,80,564,658,1501,158,465,468,644,307,722,365,325,136,108,469
Cal Poly SLO,1142,2015,27,11,16,574,1479,38.81000676132522,155,492,31.504065040650406,312,465,67.09677419354838,313,601,264,239,142,80,446,593,1360,156,437,300,426,235,671,334,279,105,96,433
Cal Poly SLO,1142,2016,28,8,20,694,1679,41.33412745681954,224,632,35.44303797468354,403,591,68.18950930626058,325,677,388,292,150,90,581,745,1590,202,505,446,640,268,760,425,306,142,97,529
Cal Poly SLO,1142,2017,29,9,20,676,1682,40.19024970273484,238,711,33.47398030942335,348,495,70.3030303030303,274,648,289,314,149,102,556,744,1574,170,426,468,648,282,799,382,345,139,91,513
Cal Poly SLO,1142,2018,29,7,22,663,1694,39.138134592680046,252,702,35.8974358974359,355,452,78.53982300884955,262,680,343,346,138,114,541,781,1674,219,547,434,579,284,800,428,324,171,102,467
California,1143,2014,32,19,13,837,1855,45.121293800539085,180,527,34.15559772296015,462,679,68.04123711340206,338,812,480,325,173,148,549,776,1850,200,553,472,644,339,776,394,334,144,108,587
California,1143,2015,33,18,15,821,1868,43.95074946466809,185,515,35.922330097087375,368,567,64.90299823633157,300,871,411,365,137,127,627,783,1839,156,465,499,715,293,849,356,316,166,122,564
California,1143,2016,33,23,10,867,1881,46.09250398724083,233,632,36.86708860759494,512,780,65.64102564102564,374,945,428,403,136,159,682,762,1940,180,513,508,721,325,772,361,321,170,99,669
California,1143,2017,33,21,12,789,1857,42.48788368336026,219,645,33.95348837209303,453,683,66.32503660322108,381,909,401,415,161,152,628,734,1839,193,595,420,616,283,774,375,367,160,117,609
California,1143,2018,31,8,23,739,1821,40.58209774848984,143,500,28.6,473,694,68.15561959654178,411,693,307,458,213,149,628,817,1744,268,681,485,669,305,769,492,432,185,127,614
Campbell,1144,2014,28,9,19,662,1529,43.29627207325049,245,698,35.10028653295129,286,419,68.25775656324582,295,600,380,367,155,116,509,739,1581,166,473,399,585,340,657,358,289,197,78,418
Campbell,1144,2015,29,7,22,616,1472,41.84782608695652,234,650,36.0,329,528,62.31060606060606,265,594,355,366,192,82,529,679,1449,163,470,443,615,264,697,339,346,185,76,470
Campbell,1144,2016,27,9,18,646,1494,43.23962516733601,187,589,31.748726655348047,444,618,71.84466019417475,208,629,283,309,178,62,530,724,1525,185,490,409,600,277,737,337,357,153,75,539
Campbell,1144,2017,31,14,17,723,1644,43.97810218978102,223,636,35.062893081761004,466,623,74.79935794542536,242,750,325,398,195,116,568,765,1707,215,609,482,671,299,769,393,368,212,78,542
Campbell,1144,2018,28,13,15,705,1530,46.07843137254902,247,656,37.65243902439025,397,521,76.1996161228407,190,698,371,339,178,107,481,719,1596,196,581,398,540,254,707,363,332,184,77,459
Canisius,1145,2014,32,21,11,852,1867,45.63470808784146,256,668,38.32335329341317,532,715,74.4055944055944,358,714,407,368,225,121,572,843,1880,221,659,469,656,412,750,489,441,193,86,615
Canisius,1145,2015,30,16,14,677,1686,40.15421115065243,192,609,31.527093596059114,380,535,71.02803738317758,368,676,420,361,200,99,552,629,1530,180,543,430,623,326,712,384,424,177,106,511
Canisius,1145,2016,33,14,19,845,2014,41.95630585898709,285,836,34.09090909090909,551,744,74.05913978494624,393,723,466,370,199,88,644,892,1873,273,719,530,730,353,875,526,457,175,115,665
Canisius,1145,2017,33,18,15,910,2003,45.4318522216675,304,812,37.4384236453202,467,636,73.42767295597484,358,736,579,436,223,63,644,931,1921,226,654,476,651,352,818,451,497,186,108,633
Canisius,1145,2018,32,21,11,878,1881,46.677299308878254,297,845,35.14792899408284,388,545,71.19266055045871,327,749,542,422,218,93,603,792,1764,204,625,478,654,315,753,374,476,170,80,549
Cent Arkansas,1146,2014,27,6,21,698,1593,43.81669805398619,175,477,36.687631027253666,364,608,59.86842105263158,288,594,324,404,208,127,587,753,1595,152,440,566,782,361,742,436,382,198,79,508
Cent Arkansas,1146,2015,29,2,27,646,1524,42.38845144356955,196,556,35.25179856115108,406,599,67.779632721202,273,630,361,529,182,114,604,848,1711,185,492,503,728,365,701,449,379,272,106,534
Cent Arkansas,1146,2016,28,7,21,734,1657,44.29692214846107,185,498,37.14859437751004,457,694,65.85014409221903,331,713,370,407,152,104,575,811,1728,239,617,483,669,303,725,443,326,196,114,553
Cent Arkansas,1146,2017,32,8,24,836,1912,43.72384937238494,230,614,37.45928338762215,493,687,71.76128093158661,337,813,465,446,178,84,606,945,2030,350,892,452,650,377,834,597,366,206,96,582
Cent Arkansas,1146,2018,32,16,16,883,1957,45.12008175779254,268,738,36.31436314363144,535,726,73.69146005509641,319,828,511,445,211,159,638,901,1997,224,629,519,766,410,868,461,463,229,99,636
Central Conn,1148,2014,29,10,19,749,1726,43.39513325608343,164,490,33.46938775510204,370,511,72.40704500978474,302,697,370,410,196,140,545,797,1784,222,606,420,610,399,748,363,375,193,135,478
Central Conn,1148,2015,31,5,26,674,1675,40.23880597014925,146,454,32.158590308370044,340,479,70.9812108559499,332,714,340,425,153,109,429,822,1814,221,641,308,434,349,744,437,315,203,114,484
Central Conn,1148,2016,29,4,25,682,1703,40.04697592483852,164,479,34.23799582463466,360,530,67.9245283018868,335,715,341,402,127,107,505,843,1775,208,581,374,542,311,788,444,300,204,114,495
Central Conn,1148,2017,29,6,23,675,1602,42.13483146067416,146,416,35.09615384615385,331,534,61.98501872659176,332,632,340,413,166,68,540,749,1602,233,613,381,555,306,721,414,392,183,113,540
Central Conn,1148,2018,32,14,18,788,1740,45.28735632183908,198,601,32.945091514143094,397,568,69.8943661971831,321,809,397,473,161,107,549,816,1862,276,758,392,560,319,710,425,360,218,78,562
Charleston So,1149,2014,27,9,18,703,1613,43.583384996900186,249,673,36.998514115898956,406,562,72.24199288256227,299,671,339,303,166,66,505,702,1564,219,545,425,599,282,701,359,318,144,119,472
Charleston So,1149,2015,27,16,11,651,1593,40.866290018832395,248,737,33.649932157394844,393,557,70.55655296229803,347,640,331,309,179,56,464,668,1476,222,597,355,493,247,684,337,347,149,110,490
Charleston So,1149,2016,27,6,21,671,1584,42.361111111111114,242,715,33.84615384615385,266,434,61.29032258064516,249,657,320,336,128,52,525,716,1536,227,607,416,579,242,759,378,302,152,109,447
Charleston So,1149,2017,28,9,19,711,1662,42.7797833935018,197,591,33.333333333333336,394,582,67.69759450171821,287,661,288,317,141,77,569,740,1567,221,592,482,652,250,760,398,329,138,109,502
Charleston So,1149,2018,28,12,16,687,1593,43.12617702448211,186,571,32.57443082311734,365,498,73.29317269076306,299,633,312,370,186,93,469,666,1480,264,674,385,519,248,690,382,419,170,94,460
Charlotte,1150,2014,31,17,14,788,1771,44.49463579898362,186,523,35.56405353728489,453,699,64.8068669527897,380,807,420,457,188,78,569,795,1827,207,632,424,659,341,743,375,379,214,100,638
Charlotte,1150,2015,32,14,18,858,1854,46.27831715210356,201,534,37.640449438202246,445,685,64.96350364963503,381,785,437,435,207,80,558,818,1861,249,683,432,616,357,748,430,408,197,108,624
Charlotte,1150,2016,33,14,19,920,2066,44.53049370764763,266,696,38.2183908045977,478,685,69.78102189781022,374,822,481,396,204,73,588,961,1994,264,672,445,617,315,885,438,442,189,117,597
Charlotte,1150,2017,29,12,17,764,1735,44.03458213256484,226,603,37.47927031509121,440,590,74.57627118644068,214,724,345,347,183,85,562,839,1788,192,537,449,636,325,838,390,393,177,99,542
Charlotte,1150,2018,28,5,23,664,1567,42.3739629865986,187,541,34.56561922365989,435,609,71.42857142857143,261,687,297,416,154,58,501,815,1695,225,607,386,538,278,734,401,355,214,101,527
Chattanooga,1151,2014,29,15,14,697,1650,42.24242424242424,183,562,32.562277580071175,533,746,71.44772117962466,369,683,321,384,184,140,550,809,1716,152,446,415,616,338,711,380,366,176,115,581
Chattanooga,1151,2015,30,20,10,714,1609,44.375388440024864,198,574,34.494773519163765,485,705,68.79432624113475,332,686,348,389,175,193,591,700,1622,157,448,481,700,335,688,310,378,174,127,595
Chattanooga,1151,2016,32,27,5,803,1782,45.06172839506173,239,662,36.10271903323263,548,748,73.2620320855615,350,784,447,390,235,152,558,782,1785,214,648,369,550,318,726,389,441,196,122,640
Chattanooga,1151,2017,29,17,12,724,1589,45.563247325361864,200,605,33.05785123966942,457,641,71.29485179407176,303,621,340,388,214,132,540,706,1556,165,468,436,579,303,667,350,421,186,101,566
Chattanooga,1151,2018,31,8,23,718,1683,42.661913250148544,251,721,34.8127600554785,413,582,70.96219931271477,285,701,376,437,159,67,478,863,1763,222,614,370,492,268,782,424,408,226,109,602
Chicago St,1152,2014,30,11,19,724,1770,40.90395480225989,209,627,33.333333333333336,408,598,68.22742474916387,312,627,333,363,253,81,694,745,1619,211,594,605,867,369,845,409,468,165,127,556
Chicago St,1152,2015,29,5,24,569,1553,36.638763683193815,176,583,30.18867924528302,288,421,68.40855106888361,356,577,256,433,223,83,643,625,1375,202,530,506,743,290,695,374,410,212,102,457
Chicago St,1152,2016,29,1,28,643,1752,36.70091324200913,205,682,30.058651026392962,326,493,66.12576064908723,353,666,308,417,191,83,629,758,1644,277,715,492,715,334,842,510,389,198,127,493
Chicago St,1152,2017,29,3,26,642,1733,37.045585689555686,187,615,30.40650406504065,341,481,70.89397089397089,305,697,294,401,181,59,560,794,1697,279,772,423,602,315,864,529,375,180,118,502
Chicago St,1152,2018,30,1,29,696,1742,39.954075774971294,162,516,31.3953488372093,403,551,73.13974591651542,286,651,318,457,200,70,649,914,1792,290,715,520,739,344,835,565,397,199,134,549
Cincinnati,1153,2014,33,27,6,784,1836,42.70152505446623,192,573,33.50785340314136,508,717,70.85076708507671,441,749,420,366,262,182,576,671,1701,176,551,407,600,357,688,365,473,173,117,619
Cincinnati,1153,2015,32,22,10,716,1581,45.28779253636939,161,483,33.333333333333336,403,598,67.3913043478261,351,744,380,409,210,174,469,654,1678,184,560,277,427,347,589,355,390,177,88,550
Cincinnati,1153,2016,32,22,10,823,1925,42.753246753246756,242,701,34.52211126961483,454,645,70.3875968992248,432,828,495,354,254,186,500,722,1849,231,648,337,498,365,742,367,444,165,105,559
Cincinnati,1153,2017,34,29,5,916,2016,45.43650793650794,252,734,34.33242506811989,448,656,68.29268292682927,422,843,538,340,254,173,543,715,1859,233,684,405,550,355,756,375,466,119,105,578
Cincinnati,1153,2018,34,30,4,893,1972,45.283975659229206,248,695,35.68345323741007,498,725,68.6896551724138,444,879,543,390,248,188,538,688,1860,217,702,350,510,353,720,345,503,168,101,627
Citadel,1154,2014,29,4,25,655,1553,42.17643271088216,172,482,35.684647302904565,381,535,71.21495327102804,263,683,367,367,113,84,542,780,1705,200,570,418,620,361,710,391,283,176,113,512
Citadel,1154,2015,27,8,19,565,1271,44.453186467348544,183,455,40.21978021978022,370,483,76.60455486542443,237,521,335,353,115,54,412,707,1448,182,519,309,429,276,520,329,258,182,93,477
Citadel,1154,2016,29,7,22,817,2008,40.68725099601593,321,1013,31.688055281342546,456,623,73.19422150882825,347,676,423,399,237,94,702,973,1874,208,594,582,830,371,954,511,453,192,118,578
Citadel,1154,2017,30,9,21,851,2078,40.95283926852743,346,1022,33.85518590998043,507,681,74.44933920704845,369,700,476,422,247,71,671,1007,1968,266,683,573,805,383,951,578,482,212,124,608
